gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,13184,6144,1536,ck,0,0,286.5812,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,868.3,668.9,0.0
gfx942,304,13312,6144,1536,ck,0,0,289.0565,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,869.23,669.29,0.0
gfx942,304,13440,6144,1536,ck,0,0,299.3585,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,847.38,652.17,0.0
gfx942,304,13568,6144,1536,ck,0,0,296.1536,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,864.71,665.2,0.0
gfx942,304,13696,6144,1536,ck,0,0,295.4661,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,874.9,672.74,0.0
gfx942,304,13824,6144,1536,ck,0,0,305.3987,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,854.36,656.65,0.0
gfx942,304,13952,6144,1536,ck,0,0,308.937,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,852.39,654.86,0.0
gfx942,304,14080,6144,1536,ck,0,0,302.6904,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,877.96,674.22,0.0
gfx942,304,14208,6144,1536,ck,0,0,306.8781,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,873.86,670.78,0.0
gfx942,304,14336,6144,1536,ck,0,0,313.8021,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,862.27,661.62,0.0
gfx942,304,14464,6144,1536,ck,0,0,324.7587,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,840.62,644.75,0.0
gfx942,304,14592,6144,1536,ck,0,0,313.8456,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,877.55,672.81,0.0
gfx942,304,14720,6144,1536,ck,0,0,325.7054,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,853.01,653.74,0.0
gfx942,304,14848,6144,1536,ck,0,0,325.7293,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,860.37,659.12,0.0
gfx942,304,14976,6144,1536,ck,0,0,327.1007,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,864.15,661.77,0.0
gfx942,304,15104,6144,1536,ck,0,0,327.4809,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,870.52,666.4,0.0
gfx942,304,15232,6144,1536,ck,0,0,330.0257,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,871.13,666.63,0.0
gfx942,304,15360,6144,1536,ck,0,0,341.8095,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,848.16,648.82,0.0
gfx942,304,15488,6144,1536,ck,0,0,337.9285,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,865.05,661.51,0.0
gfx942,304,15616,6144,1536,ck,0,0,333.9982,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,882.47,674.59,0.0
gfx942,304,15744,6144,1536,ck,0,0,336.4247,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,883.28,674.99,0.0
gfx942,304,15872,6144,1536,ck,0,0,345.4559,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,867.18,662.46,0.0
gfx942,304,16000,6144,1536,ck,0,0,343.7695,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,878.47,670.86,0.0
gfx942,304,16128,6144,1536,ck,0,0,347.7012,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,875.48,668.36,0.0
gfx942,304,16256,6144,1536,ck,0,0,358.8288,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,855.06,652.57,0.0
gfx942,304,16384,6144,1536,ck,0,0,365.7975,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,845.38,644.97,0.0
gfx942,304,16512,6144,1536,ck,0,0,359.7265,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,866.36,660.78,0.0
gfx942,304,1,6144,2048,ck,8,0,8.397,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.0,1500.21,0.0
gfx942,304,2,6144,2048,ck,8,0,8.805,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.72,1432.32,0.0
gfx942,304,4,6144,2048,ck,8,0,8.5233,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.81,1483.02,0.0
gfx942,304,8,6144,2048,ck,8,0,8.6372,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,23.31,1470.11,0.0
gfx942,304,16,6144,2048,ck,8,0,8.6747,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,46.42,1476.97,0.0
gfx942,304,32,6144,2048,ck,8,0,8.7197,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,92.35,1495.66,0.0
gfx942,304,48,6144,2048,ck,8,0,8.786,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,137.49,1510.48,0.0
gfx942,304,64,6144,2048,ck,13,0,11.2986,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,142.55,1194.88,0.0
gfx942,304,80,6144,2048,ck,13,0,11.3452,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,177.46,1210.19,0.0
gfx942,304,96,6144,2048,ck,13,0,11.2715,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,214.34,1238.45,0.0
gfx942,304,112,6144,2048,ck,18,0,11.9765,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,235.34,1184.7,0.0
gfx942,304,128,6144,2048,ck,18,0,11.464,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,280.99,1257.67,0.0
gfx942,304,144,6144,2048,ck,18,0,12.7682,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,283.82,1147.17,0.0
gfx942,304,160,6144,2048,ck,18,0,12.46,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,323.16,1193.95,0.0
gfx942,304,176,6144,2048,ck,18,0,12.8382,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,345.0,1176.65,0.0
gfx942,304,192,6144,2048,ck,18,0,12.3672,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,390.7,1240.01,0.0
gfx942,304,208,6144,2048,ck,3,0,19.6104,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,266.92,793.7,0.0
gfx942,304,224,6144,2048,ck,3,0,18.8376,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,299.25,838.44,0.0
gfx942,304,240,6144,2048,ck,3,0,19.66,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,307.21,815.03,0.0
gfx942,304,256,6144,2048,ck,18,0,20.4594,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,314.89,794.4,0.0
gfx942,304,288,6144,2048,ck,2,0,21.6047,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,335.47,773.52,0.0
gfx942,304,320,6144,2048,ck,18,0,21.5249,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,374.13,797.7,0.0
gfx942,304,352,6144,2048,ck,3,0,21.54,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,411.25,818.44,0.0
gfx942,304,384,6144,2048,ck,18,0,21.7397,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,444.52,832.02,0.0
gfx942,304,416,6144,2048,ck,0,0,27.2041,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,384.83,681.76,0.0
gfx942,304,448,6144,2048,ck,0,0,27.1475,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,415.3,700.08,0.0
gfx942,304,480,6144,2048,ck,3,0,29.7432,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,406.13,654.41,0.0
gfx942,304,512,6144,2048,ck,18,0,29.1032,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,442.73,684.56,0.0
gfx942,304,544,6144,2048,ck,0,0,29.8081,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,459.28,683.76,0.0
gfx942,304,576,6144,2048,ck,0,0,30.3998,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,476.83,685.55,0.0
gfx942,304,608,6144,2048,ck,0,0,31.0966,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,492.04,684.94,0.0
gfx942,304,640,6144,2048,ck,0,0,33.6746,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,478.29,646.12,0.0
gfx942,304,672,6144,2048,ck,0,0,31.0511,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,544.63,715.49,0.0
gfx942,304,704,6144,2048,ck,0,0,32.1207,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,551.57,705.95,0.0
gfx942,304,736,6144,2048,ck,0,0,32.6704,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,566.94,708.11,0.0
gfx942,304,768,6144,2048,ck,0,0,33.7972,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,571.86,698.07,0.0
gfx942,304,800,6144,2048,ck,0,0,43.1625,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,466.44,557.24,0.0
gfx942,304,832,6144,2048,ck,0,0,44.1725,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,474.0,554.88,0.0
gfx942,304,864,6144,2048,ck,0,0,44.1629,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,492.34,565.39,0.0
gfx942,304,896,6144,2048,ck,0,0,44.5136,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,506.55,571.24,0.0
gfx942,304,928,6144,2048,ck,0,0,45.7418,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,510.56,565.93,0.0
gfx942,304,960,6144,2048,ck,0,0,46.689,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,517.45,564.28,0.0
gfx942,304,992,6144,2048,ck,0,0,47.8687,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,521.52,559.95,0.0
gfx942,304,1024,6144,2048,ck,0,0,47.2211,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,545.73,577.35,0.0
gfx942,304,1088,6144,2048,ck,0,0,48.6827,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,562.43,578.86,0.0
gfx942,304,1152,6144,2048,ck,0,0,49.0828,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,590.66,592.83,0.0
gfx942,304,1216,6144,2048,ck,0,0,50.2517,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,608.97,597.3,0.0
gfx942,304,1280,6144,2048,ck,0,0,50.3622,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,639.61,614.21,0.0
gfx942,304,1344,6144,2048,ck,0,0,51.201,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,660.59,622.07,0.0
gfx942,304,1408,6144,2048,ck,0,0,51.6123,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,686.53,634.89,0.0
gfx942,304,1472,6144,2048,ck,0,0,53.1069,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,697.54,634.3,0.0
gfx942,304,1536,6144,2048,ck,0,0,54.0159,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,715.62,640.61,0.0
gfx942,304,1600,6144,2048,ck,2,0,67.7849,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,594.02,524.02,0.0
gfx942,304,1664,6144,2048,ck,0,0,71.8684,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,582.68,507.01,0.0
gfx942,304,1728,6144,2048,ck,0,0,74.318,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,585.14,502.64,0.0
gfx942,304,1792,6144,2048,ck,0,0,71.8198,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,627.92,532.9,0.0
gfx942,304,1856,6144,2048,ck,0,0,70.0226,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,667.04,559.68,0.0
gfx942,304,1920,6144,2048,ck,0,0,70.3625,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,686.71,570.02,0.0
gfx942,304,1984,6144,2048,ck,0,0,75.2275,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,663.71,545.35,0.0
gfx942,304,2048,6144,2048,ck,0,0,76.3017,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,675.47,549.7,0.0
gfx942,304,2112,6144,2048,ck,0,0,76.4549,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,695.18,560.6,0.0
gfx942,304,2176,6144,2048,ck,0,0,76.6152,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,714.75,571.4,0.0
gfx942,304,2240,6144,2048,ck,0,0,79.6218,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,707.99,561.35,0.0
gfx942,304,2304,6144,2048,ck,0,0,80.0165,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,724.63,570.05,0.0
gfx942,304,2368,6144,2048,ck,0,0,78.5894,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,758.28,592.07,0.0
gfx942,304,2432,6144,2048,ck,0,0,81.5067,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,750.9,582.14,0.0
gfx942,304,2496,6144,2048,ck,0,0,90.463,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,694.36,534.64,0.0
gfx942,304,2560,6144,2048,ck,0,0,92.8887,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,693.57,530.56,0.0
gfx942,304,2624,6144,2048,ck,0,0,93.9879,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,702.59,534.12,0.0
gfx942,304,2688,6144,2048,ck,0,0,97.8637,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,691.22,522.34,0.0
gfx942,304,2752,6144,2048,ck,0,0,94.6736,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,731.53,549.63,0.0
gfx942,304,2816,6144,2048,ck,0,0,96.3999,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,735.14,549.31,0.0
gfx942,304,2880,6144,2048,ck,0,0,95.4842,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,759.05,564.18,0.0
gfx942,304,2944,6144,2048,ck,0,0,94.5494,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,783.59,579.47,0.0
gfx942,304,3008,6144,2048,ck,0,0,98.4646,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,768.79,565.74,0.0
gfx942,304,3072,6144,2048,ck,0,0,97.3371,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,794.24,581.72,0.0
gfx942,304,3136,6144,2048,ck,0,0,101.4625,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,777.82,567.11,0.0
gfx942,304,3200,6144,2048,ck,0,0,100.6151,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,800.38,581.01,0.0
gfx942,304,3264,6144,2048,ck,0,0,112.7224,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,728.7,526.74,0.0
gfx942,304,3328,6144,2048,ck,0,0,114.921,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,728.78,524.65,0.0
gfx942,304,3392,6144,2048,ck,0,0,115.5233,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,738.92,529.86,0.0
gfx942,304,3456,6144,2048,ck,0,0,113.38,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,767.09,547.96,0.0
gfx942,304,3520,6144,2048,ck,0,0,117.9971,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,750.73,534.3,0.0
gfx942,304,3584,6144,2048,ck,0,0,116.3356,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,775.29,549.82,0.0
gfx942,304,3648,6144,2048,ck,0,0,119.4468,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,768.58,543.18,0.0
gfx942,304,3712,6144,2048,ck,0,0,117.5592,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,794.63,559.7,0.0
gfx942,304,3776,6144,2048,ck,0,0,123.1844,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,771.41,541.59,0.0
gfx942,304,3840,6144,2048,ck,0,0,118.0582,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,818.55,572.88,0.0
gfx942,304,3904,6144,2048,ck,0,0,120.9416,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,812.35,566.81,0.0
gfx942,304,3968,6144,2048,ck,0,0,122.3799,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,815.97,567.64,0.0
gfx942,304,4032,6144,2048,ck,0,0,133.6159,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,759.41,526.78,0.0
gfx942,304,4096,6144,2048,ck,0,0,139.4442,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,739.21,511.34,0.0
gfx942,304,4224,6144,2048,ck,0,0,137.8971,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,770.87,530.38,0.0
gfx942,304,4352,6144,2048,ck,0,0,138.8549,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,788.75,539.94,0.0
gfx942,304,4480,6144,2048,ck,0,0,136.8892,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,823.61,561.1,0.0
gfx942,304,4608,6144,2048,ck,0,0,141.2086,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,821.23,556.93,0.0
gfx942,304,4736,6144,2048,ck,0,0,145.8582,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,817.13,551.76,0.0
gfx942,304,4864,6144,2048,ck,0,0,146.0002,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,838.4,563.79,0.0
gfx942,304,4992,6144,2048,ck,0,0,156.4253,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,803.12,537.95,0.0
gfx942,304,5120,6144,2048,ck,0,0,158.4332,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,813.27,542.71,0.0
